Date,CSource,State,Month,State_Code,State_Abbr,CSrc_Simplified,CSrc_Freq
28-Jan-18,31,pennsylvania ,January,42,PA,other,13363
23-Mar-18,source,florida ,March,12,FL,other,13363
12-Jan-18,google_display_network,california ,January,6,CA,google,34708
21-Jan-18,google_display_network,georgia ,January,13,GA,google,34708
10-Jan-18,unknown,florida ,January,12,FL,unknown,10982
28-Feb-18,google,new york ,February,36,NY,google,34708
23-Jan-18,aol,texas ,January,48,TX,aol,3440
19-Feb-18,google_display_network,florida ,February,12,FL,google,34708
13-Feb-18,1,mississippi ,February,28,MS,other,13363
26-Mar-18,unknown,missouri ,March,29,MO,unknown,10982
11-Mar-18,31,california ,March,6,CA,other,13363
23-Jan-18,facebook,arizona ,January,4,AZ,facebook,1796
26-Feb-18,yahoogemini,new jersey ,February,34,NJ,yahoo,875
27-Feb-18,google,vermont ,February,50,VT,google,34708
3-Jan-18,email,ohio ,January,39,OH,email,4952
25-Mar-18,31,california ,March,6,CA,other,13363
22-Jan-18,google_display_network,hawaii ,January,15,HI,google,34708
11-Jan-18,unknown,virginia ,January,51,VA,unknown,10982
17-Jan-18,1,texas ,January,48,TX,other,13363
11-Jan-18,google,arizona ,January,4,AZ,google,34708
19-Feb-18,facebook,new jersey ,February,34,NJ,facebook,1796
21-Mar-18,31,massachusetts ,March,25,MA,other,13363
18-Jan-18,google_display_network,california ,January,6,CA,google,34708
11-Jan-18,31,arkansas ,January,5,AR,other,13363
22-Mar-18,Pandora,illinois ,March,17,IL,pandora,169
26-Feb-18,unknown,florida ,February,12,FL,unknown,10982
15-Mar-18,unknown,missouri ,March,29,MO,unknown,10982
21-Mar-18,Pandora,idaho ,March,16,ID,pandora,169
22-Feb-18,google_display_network,oklahoma ,February,39,OK,google,34708
12-Mar-18,www.google.com,virginia ,March,51,VA,google,34708
29-Jan-18,google_display_network,florida ,January,12,FL,google,34708
11-Mar-18,aol,new jersey ,March,34,NJ,aol,3440
22-Mar-18,email,new jersey ,March,34,NJ,email,4952
26-Feb-18,cnn-money,florida ,February,12,FL,cnn,435
24-Feb-18,google_display_network,arizona ,February,4,AZ,google,34708
20-Jan-18,google_display_network,new york ,January,36,NY,google,34708
28-Feb-18,google_display_network,illinois ,February,17,IL,google,34708
25-Jan-18,aol,georgia ,January,13,GA,aol,3440
17-Jan-18,31,kansas ,January,20,KS,other,13363
2-Feb-18,aol,washington ,February,53,WA,aol,3440
16-Mar-18,email,connecticut ,March,9,CT,email,4952
29-Jan-18,google,pennsylvania ,January,42,PA,google,34708
26-Mar-18,1,georgia ,March,13,GA,other,13363
14-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
2-Jan-18,email,ohio ,January,39,OH,email,4952
21-Mar-18,email,illinois ,March,17,IL,email,4952
2-Feb-18,google,tennessee ,February,47,TN,google,34708
22-Jan-18,email,kansas ,January,20,KS,email,4952
22-Jan-18,weather,louisiana ,January,22,LA,weather,642
19-Jan-18,google,new jersey ,January,34,NJ,google,34708
21-Feb-18,unknown,pennsylvania ,February,42,PA,unknown,10982
23-Jan-18,google,california ,January,6,CA,google,34708
28-Jan-18,google_display_network,florida ,January,12,FL,google,34708
15-Feb-18,google,arizona ,February,4,AZ,google,34708
7-Feb-18,31,ohio ,February,39,OH,other,13363
7-Mar-18,31,north carolina ,March,37,NC,other,13363
1-Mar-18,email,pennsylvania ,March,42,PA,email,4952
10-Jan-18,google_display_network,nevada ,January,32,NV,google,34708
21-Jan-18,google_display_network,rhode island ,January,44,RI,google,34708
26-Jan-18,google,missouri ,January,29,MO,google,34708
15-Feb-18,email,maryland ,February,24,MD,email,4952
21-Mar-18,google,washington ,March,53,WA,google,34708
22-Jan-18,unknown,illinois ,January,17,IL,unknown,10982
6-Feb-18,google_display_network,washington ,February,53,WA,google,34708
16-Mar-18,unknown,virginia ,March,51,VA,unknown,10982
20-Feb-18,unknown,georgia ,February,13,GA,unknown,10982
21-Mar-18,google_display_network,georgia ,March,13,GA,google,34708
26-Jan-18,google_display_network,arizona ,January,4,AZ,google,34708
24-Feb-18,google_display_network,oklahoma ,February,39,OK,google,34708
29-Jan-18,google,missouri ,January,29,MO,google,34708
27-Jan-18,1,new york ,January,36,NY,other,13363
11-Feb-18,facebook,new york ,February,36,NY,facebook,1796
25-Feb-18,google,missouri ,February,29,MO,google,34708
25-Feb-18,unknown,georgia ,February,13,GA,unknown,10982
13-Mar-18,Realtor_com,california ,March,6,CA,realtor.com,817
2-Feb-18,facebook,california ,February,6,CA,facebook,1796
20-Mar-18,unknown,north carolina ,March,37,NC,unknown,10982
29-Mar-18,unknown,california ,March,6,CA,unknown,10982
11-Feb-18,31,virginia ,February,51,VA,other,13363
9-Jan-18,31,new jersey ,January,34,NJ,other,13363
1-Feb-18,facebook,nebraska ,February,31,NE,facebook,1796
15-Mar-18,www.google.com,south carolina ,March,45,SC,google,34708
27-Feb-18,google_display_network,california ,February,6,CA,google,34708
2-Jan-18,unknown,virginia ,January,51,VA,unknown,10982
29-Jan-18,google,new jersey ,January,34,NJ,google,34708
16-Feb-18,1,kansas ,February,20,KS,other,13363
7-Mar-18,27,louisiana ,March,22,LA,other,13363
10-Mar-18,google_display_network,north carolina ,March,37,NC,google,34708
1-Jan-18,31,new mexico ,January,35,NM,other,13363
14-Feb-18,google,pennsylvania ,February,42,PA,google,34708
11-Feb-18,google,kentucky ,February,21,KY,google,34708
31-Mar-18,unknown,virginia ,March,51,VA,unknown,10982
6-Feb-18,31,alabama ,February,1,AL,other,13363
16-Mar-18,google_display_network,texas ,March,48,TX,google,34708
24-Jan-18,facebook,tennessee ,January,47,TN,facebook,1796
3-Feb-18,{source},oregon ,February,41,OR,other,13363
29-Mar-18,email,texas ,March,48,TX,email,4952
25-Jan-18,google_display_network,texas ,January,48,TX,google,34708
8-Jan-18,27,washington ,January,53,WA,other,13363
9-Mar-18,google_display_network,michigan ,March,26,MI,google,34708
5-Mar-18,bing,illinois ,March,17,IL,bing,3143
8-Mar-18,google_display_network,north carolina ,March,37,NC,google,34708
26-Mar-18,google_display_network,pennsylvania ,March,42,PA,google,34708
20-Jan-18,unknown,new york ,January,36,NY,unknown,10982
21-Mar-18,google,mississippi ,March,28,MS,google,34708
1-Feb-18,1,virginia ,February,51,VA,other,13363
15-Feb-18,google_display_network,georgia ,February,13,GA,google,34708
24-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
13-Feb-18,email,arizona ,February,4,AZ,email,4952
20-Jan-18,google_display_network,minnesota ,January,27,MN,google,34708
27-Feb-18,1,new jersey ,February,34,NJ,other,13363
4-Jan-18,{source},nevada ,January,32,NV,other,13363
10-Jan-18,unknown,virginia ,January,51,VA,unknown,10982
7-Feb-18,www.google.com,texas ,February,48,TX,google,34708
7-Mar-18,31,new mexico ,March,35,NM,other,13363
19-Feb-18,google,texas ,February,48,TX,google,34708
30-Mar-18,google_display_network,alabama ,March,1,AL,google,34708
27-Jan-18,unknown,florida ,January,12,FL,unknown,10982
22-Jan-18,google_display_network,south carolina ,January,45,SC,google,34708
11-Feb-18,google,georgia ,February,13,GA,google,34708
13-Mar-18,unknown,ohio ,March,39,OH,unknown,10982
7-Jan-18,27,california ,January,6,CA,other,13363
13-Mar-18,auth.tree.com,indiana ,March,18,IN,Lending Tree/Partners,332
21-Feb-18,1,virginia ,February,51,VA,other,13363
25-Feb-18,nasdaq,colorado ,February,8,CO,nasdaq,143
6-Feb-18,google,texas ,February,48,TX,google,34708
22-Jan-18,google_display_network,new jersey ,January,34,NJ,google,34708
13-Feb-18,aol,massachusetts ,February,25,MA,aol,3440
12-Jan-18,google_display_network,florida ,January,12,FL,google,34708
26-Mar-18,taboola,nebraska ,March,31,NE,other,13363
10-Mar-18,unknown,texas ,March,48,TX,unknown,10982
22-Jan-18,google,tennessee ,January,47,TN,google,34708
19-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
16-Mar-18,bing,florida ,March,12,FL,bing,3143
27-Feb-18,google,alabama ,February,1,AL,google,34708
18-Mar-18,1,washington ,March,53,WA,other,13363
15-Jan-18,MSN,arizona ,January,4,AZ,microsoft,1213
15-Feb-18,yahoo-gemini,illinois ,February,17,IL,yahoo,875
7-Mar-18,google,oregon ,March,41,OR,google,34708
22-Feb-18,1,illinois ,February,17,IL,other,13363
28-Jan-18,google_display_network,california ,January,6,CA,google,34708
14-Feb-18,google_display_network,texas ,February,48,TX,google,34708
29-Mar-18,google_display_network,colorado ,March,8,CO,google,34708
8-Jan-18,google,arizona ,January,4,AZ,google,34708
16-Mar-18,bing,missouri ,March,29,MO,bing,3143
12-Feb-18,google,nebraska ,February,31,NE,google,34708
16-Mar-18,google_display_network,illinois ,March,17,IL,google,34708
30-Jan-18,google_display_network,california ,January,6,CA,google,34708
16-Feb-18,facebook,colorado ,February,8,CO,facebook,1796
12-Jan-18,nasdaq,wisconsin ,January,55,WI,nasdaq,143
21-Mar-18,google_display_network,ohio ,March,39,OH,google,34708
8-Jan-18,google,florida ,January,12,FL,google,34708
7-Feb-18,google,illinois ,February,17,IL,google,34708
9-Mar-18,1,pennsylvania ,March,42,PA,other,13363
15-Feb-18,google,california ,February,6,CA,google,34708
16-Feb-18,com.google.android.gm,minnesota ,February,27,MN,google,34708
2-Feb-18,google_display_network,maryland ,February,24,MD,google,34708
28-Feb-18,1,maryland ,February,24,MD,other,13363
11-Jan-18,33,pennsylvania ,January,42,PA,other,13363
24-Mar-18,google,tennessee ,March,47,TN,google,34708
11-Feb-18,unknown,louisiana ,February,22,LA,unknown,10982
22-Jan-18,google,new jersey ,January,34,NJ,google,34708
12-Mar-18,email,arizona ,March,4,AZ,email,4952
16-Feb-18,31,california ,February,6,CA,other,13363
3-Jan-18,google,texas ,January,48,TX,google,34708
2-Jan-18,email,illinois ,January,17,IL,email,4952
11-Mar-18,facebook,florida ,March,12,FL,facebook,1796
24-Feb-18,google,colorado ,February,8,CO,google,34708
9-Mar-18,google_display_network,south carolina ,March,45,SC,google,34708
4-Mar-18,google,georgia ,March,13,GA,google,34708
6-Mar-18,outbrain,texas ,March,48,TX,outbrain,71
15-Feb-18,unknown,georgia ,February,13,GA,unknown,10982
19-Mar-18,google,kansas ,March,20,KS,google,34708
12-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
29-Jan-18,unknown,colorado ,January,8,CO,unknown,10982
17-Feb-18,google_display_network,georgia ,February,13,GA,google,34708
20-Feb-18,email,washington ,February,53,WA,email,4952
4-Jan-18,nafdigital_com,georgia ,January,13,GA,nafdigital,509
25-Feb-18,{source},south dakota ,February,46,SD,other,13363
12-Feb-18,bing,georgia ,February,13,GA,bing,3143
21-Mar-18,email,texas ,March,48,TX,email,4952
17-Feb-18,31,michigan ,February,26,MI,other,13363
15-Mar-18,31,california ,March,6,CA,other,13363
11-Jan-18,email,maryland ,January,24,MD,email,4952
16-Jan-18,facebook,wisconsin ,January,55,WI,facebook,1796
22-Feb-18,google_display_network,indiana ,February,18,IN,google,34708
2-Mar-18,unknown,new york ,March,36,NY,unknown,10982
19-Jan-18,google_display_network,texas ,January,48,TX,google,34708
3-Feb-18,email,texas ,February,48,TX,email,4952
11-Feb-18,31,pennsylvania ,February,42,PA,other,13363
9-Feb-18,google,nevada ,February,32,NV,google,34708
4-Feb-18,unknown,california ,February,6,CA,unknown,10982
28-Feb-18,aol,oklahoma ,February,39,OK,aol,3440
8-Feb-18,taboola,kentucky ,February,21,KY,other,13363
3-Mar-18,aol,pennsylvania ,March,42,PA,aol,3440
21-Mar-18,criteo,florida ,March,12,FL,criteo,1599
24-Jan-18,google,georgia ,January,13,GA,google,34708
23-Jan-18,unknown,arkansas ,January,5,AR,unknown,10982
15-Feb-18,MSN,oregon ,February,41,OR,microsoft,1213
22-Jan-18,bing,north carolina ,January,37,NC,bing,3143
22-Mar-18,bing,new york ,March,36,NY,bing,3143
14-Feb-18,Realtor_com,south carolina ,February,45,SC,realtor.com,817
16-Mar-18,google_display_network,florida ,March,12,FL,google,34708
29-Mar-18,email,ohio ,March,39,OH,email,4952
18-Mar-18,google,texas ,March,48,TX,google,34708
18-Mar-18,google_display_network,new jersey ,March,34,NJ,google,34708
9-Jan-18,31,utah ,January,49,UT,other,13363
21-Feb-18,www.google.com,minnesota ,February,27,MN,google,34708
31-Mar-18,unknown,washington ,March,53,WA,unknown,10982
12-Jan-18,31,california ,January,6,CA,other,13363
25-Jan-18,email,georgia ,January,13,GA,email,4952
31-Mar-18,Realtor_com,texas ,March,48,TX,realtor.com,817
12-Feb-18,unknown,georgia ,February,13,GA,unknown,10982
13-Jan-18,unknown,georgia ,January,13,GA,unknown,10982
25-Mar-18,google,illinois ,March,17,IL,google,34708
7-Mar-18,email,maryland ,March,24,MD,email,4952
19-Mar-18,google_display_network,new jersey ,March,34,NJ,google,34708
24-Feb-18,stringo_middle,ohio ,February,39,OH,stringo,459
12-Jan-18,MSN,alabama ,January,1,AL,microsoft,1213
30-Jan-18,criteo,new hampshire ,January,33,NH,criteo,1599
11-Jan-18,Tronc,connecticut ,January,9,CT,tronc,110
12-Jan-18,unknown,north carolina ,January,37,NC,unknown,10982
27-Jan-18,aol,virginia ,January,51,VA,aol,3440
3-Mar-18,google_display_network,california ,March,6,CA,google,34708
22-Mar-18,31,georgia ,March,13,GA,other,13363
9-Feb-18,unknown,florida ,February,12,FL,unknown,10982
17-Mar-18,com.google.android.gm,georgia ,March,13,GA,google,34708
26-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
18-Jan-18,nafdigital_com,oregon ,January,41,OR,nafdigital,509
22-Mar-18,google,michigan ,March,26,MI,google,34708
4-Feb-18,facebook,california ,February,6,CA,facebook,1796
16-Jan-18,google,virginia ,January,51,VA,google,34708
27-Mar-18,google,california ,March,6,CA,google,34708
4-Jan-18,1,maine ,January,23,ME,other,13363
15-Feb-18,email,pennsylvania ,February,42,PA,email,4952
17-Feb-18,google_display_network,tennessee ,February,47,TN,google,34708
21-Feb-18,google_display_network,tennessee ,February,47,TN,google,34708
2-Mar-18,www.google.com,arizona ,March,4,AZ,google,34708
9-Jan-18,unknown,alabama ,January,1,AL,unknown,10982
20-Feb-18,email,california ,February,6,CA,email,4952
29-Jan-18,unknown,texas ,January,48,TX,unknown,10982
14-Jan-18,criteo,michigan ,January,26,MI,criteo,1599
24-Jan-18,MSN,nebraska ,January,31,NE,microsoft,1213
12-Jan-18,google_display_network,oregon ,January,41,OR,google,34708
28-Jan-18,bing,california ,January,6,CA,bing,3143
12-Mar-18,google,texas ,March,48,TX,google,34708
30-Mar-18,google_display_network,texas ,March,48,TX,google,34708
17-Feb-18,notification,texas ,February,48,TX,other,13363
19-Feb-18,google,florida ,February,12,FL,google,34708
10-Mar-18,google_display_network,maryland ,March,24,MD,google,34708
11-Jan-18,google_display_network,texas ,January,48,TX,google,34708
2-Jan-18,email,texas ,January,48,TX,email,4952
2-Mar-18,google,illinois ,March,17,IL,google,34708
24-Mar-18,unknown,california ,March,6,CA,unknown,10982
15-Feb-18,31,texas ,February,48,TX,other,13363
20-Jan-18,criteo,florida ,January,12,FL,criteo,1599
11-Mar-18,google,new hampshire ,March,33,NH,google,34708
2-Mar-18,27,kentucky ,March,21,KY,other,13363
26-Jan-18,criteo,illinois ,January,17,IL,criteo,1599
27-Feb-18,31,washington ,February,53,WA,other,13363
8-Jan-18,bing,oregon ,January,41,OR,bing,3143
10-Mar-18,google,texas ,March,48,TX,google,34708
5-Jan-18,google_display_network,louisiana ,January,22,LA,google,34708
16-Mar-18,google,georgia ,March,13,GA,google,34708
14-Mar-18,criteo,florida ,March,12,FL,criteo,1599
11-Mar-18,1,georgia ,March,13,GA,other,13363
30-Mar-18,google_display_network,california ,March,6,CA,google,34708
26-Jan-18,google_display_network,california ,January,6,CA,google,34708
18-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
27-Feb-18,1,minnesota ,February,27,MN,other,13363
23-Feb-18,31,indiana ,February,18,IN,other,13363
15-Jan-18,unknown,north carolina ,January,37,NC,unknown,10982
21-Jan-18,www.google.com,north carolina ,January,37,NC,google,34708
13-Feb-18,unknown,washington ,February,53,WA,unknown,10982
13-Feb-18,google_display_network,texas ,February,48,TX,google,34708
26-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
18-Feb-18,unknown,pennsylvania ,February,42,PA,unknown,10982
29-Jan-18,google,florida ,January,12,FL,google,34708
22-Mar-18,27,alabama ,March,1,AL,other,13363
15-Jan-18,aol,texas ,January,48,TX,aol,3440
18-Feb-18,www.google.com,indiana ,February,18,IN,google,34708
13-Jan-18,google_display_network,illinois ,January,17,IL,google,34708
31-Mar-18,google_display_network,illinois ,March,17,IL,google,34708
16-Jan-18,unknown,new york ,January,36,NY,unknown,10982
21-Mar-18,bing,tennessee ,March,47,TN,bing,3143
29-Mar-18,google,louisiana ,March,22,LA,google,34708
31-Jan-18,google,maryland ,January,24,MD,google,34708
19-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
28-Jan-18,google_display_network,north carolina ,January,37,NC,google,34708
24-Mar-18,email,massachusetts ,March,25,MA,email,4952
7-Feb-18,31,colorado ,February,8,CO,other,13363
30-Jan-18,google_display_network,california ,January,6,CA,google,34708
6-Jan-18,bing,florida ,January,12,FL,bing,3143
1-Feb-18,MSN,massachusetts ,February,25,MA,microsoft,1213
12-Mar-18,google_display_network,new york ,March,36,NY,google,34708
28-Mar-18,unknown,new york ,March,36,NY,unknown,10982
11-Feb-18,bing,california ,February,6,CA,bing,3143
7-Feb-18,google_display_network,north carolina ,February,37,NC,google,34708
30-Jan-18,google_display_network,iowa ,January,19,IA,google,34708
9-Jan-18,google_display_network,georgia ,January,13,GA,google,34708
23-Jan-18,google_display_network,illinois ,January,17,IL,google,34708
10-Jan-18,unknown,virginia ,January,51,VA,unknown,10982
14-Feb-18,google_display_network,georgia ,February,13,GA,google,34708
21-Feb-18,Realtor_com,south carolina ,February,45,SC,realtor.com,817
5-Mar-18,unknown,virginia ,March,51,VA,unknown,10982
27-Feb-18,nasdaq,indiana ,February,18,IN,nasdaq,143
11-Mar-18,unknown,indiana ,March,18,IN,unknown,10982
25-Mar-18,facebook,virginia ,March,51,VA,facebook,1796
12-Feb-18,1,new york ,February,36,NY,other,13363
14-Feb-18,google_display_network,tennessee ,February,47,TN,google,34708
11-Feb-18,google,new york ,February,36,NY,google,34708
24-Jan-18,google_display_network,florida ,January,12,FL,google,34708
24-Jan-18,31,arizona ,January,4,AZ,other,13363
11-Jan-18,unknown,michigan ,January,26,MI,unknown,10982
11-Jan-18,google_display_network,florida ,January,12,FL,google,34708
24-Jan-18,facebook,california ,January,6,CA,facebook,1796
22-Feb-18,google,west virginia ,February,54,WV,google,34708
20-Feb-18,www.google.com,washington ,February,53,WA,google,34708
20-Jan-18,google,florida ,January,12,FL,google,34708
16-Jan-18,www.google.com,arizona ,January,4,AZ,google,34708
10-Jan-18,{source},pennsylvania ,January,42,PA,other,13363
14-Jan-18,unknown,virginia ,January,51,VA,unknown,10982
12-Mar-18,google,ohio ,March,39,OH,google,34708
